classification,source_union,dedupe_key,record_count,curated_records,archive_records,title,year,venue,doi,url,archive_reasons
openalex_only,OpenAlex,doi:10.1016/j.addma.2025.104847,1,0,1,Multiphysics modelling of 3D concrete printing: From material model to process simulation and optimisation,2025,Additive manufacturing,10.1016/j.addma.2025.104847,https://doi.org/10.1016/j.addma.2025.104847,low_relevance:1
openalex_only,OpenAlex,doi:10.1016/j.addma.2025.104950,1,1,0,Phase-separation-driven cracking in additive manufacturing of Ni-Cu alloy systems,2025,Additive manufacturing,10.1016/j.addma.2025.104950,https://doi.org/10.1016/j.addma.2025.104950,
openalex_only,OpenAlex,doi:10.1016/j.addma.2025.105010,1,1,0,Self-supporting mid-air 3D printing of single-layer polypropylene structures: Flow rate-dependent analytical modeling and surface characterization,2025,Additive manufacturing,10.1016/j.addma.2025.105010,https://doi.org/10.1016/j.addma.2025.105010,
openalex_only,OpenAlex,doi:10.1016/j.addma.2025.104713,1,1,0,z-GrAdd – Facile fabrication of various functional gradient materials by 3D printing using the gradual addition of reagents,2025,Additive manufacturing,10.1016/j.addma.2025.104713,https://doi.org/10.1016/j.addma.2025.104713,
openalex_only,OpenAlex,doi:10.1016/j.addma.2026.105233,1,1,0,A woven-like toolpath strategy for translaminar reinforcement in continuous fiber reinforced polymer additive manufacturing,2026,Additive manufacturing,10.1016/j.addma.2026.105233,https://doi.org/10.1016/j.addma.2026.105233,
openalex_only,OpenAlex,doi:10.1016/j.addma.2026.105169,1,1,0,An active nozzle with variable shape: Introduction and exploration of impact for silicone DIW,2026,Additive manufacturing,10.1016/j.addma.2026.105169,https://doi.org/10.1016/j.addma.2026.105169,
openalex_only,OpenAlex,doi:10.1201/9781003544937-12,1,1,0,"Applications of Additively Manufactured Composites, Functionally Graded Materials and Smart Structures",2026,Additive manufacturing,10.1201/9781003544937-12,https://doi.org/10.1201/9781003544937-12,
openalex_only,OpenAlex,doi:10.1201/9781003544937-10,1,1,0,Applications of Artificial Intelligence and Machine Learning Techniques in AM of Advanced Materials and Customized Components,2026,Additive manufacturing,10.1201/9781003544937-10,https://doi.org/10.1201/9781003544937-10,
openalex_only,OpenAlex,doi:10.1201/9781003544937-6,1,1,0,Benefits and Constraints Associated with the AM of Functionally Graded Materials,2026,Additive manufacturing,10.1201/9781003544937-6,https://doi.org/10.1201/9781003544937-6,
openalex_only,OpenAlex,doi:10.1201/9781003544937-13,1,1,0,Development of Functionally Gradient Materials Using Ultrasonic Additive Manufacturing,2026,Additive manufacturing,10.1201/9781003544937-13,https://doi.org/10.1201/9781003544937-13,
openalex_only,OpenAlex,doi:10.1016/j.addma.2026.105240,1,1,0,Directed energy deposition additive manufacturing: Microstructure and composition engineering for high-performing metallic materials,2026,Additive manufacturing,10.1016/j.addma.2026.105240,https://doi.org/10.1016/j.addma.2026.105240,
openalex_only,OpenAlex,doi:10.1016/j.addma.2026.105198,1,0,1,Durable double-network silicone elastomers for high-viscosity vat photopolymerization,2026,Additive manufacturing,10.1016/j.addma.2026.105198,https://doi.org/10.1016/j.addma.2026.105198,low_relevance:1
openalex_only,OpenAlex,doi:10.1016/j.addma.2026.105082,1,1,0,Hybrid manufacturing of absorbable Hydroxyapatite-Wollastonite/Mg3Zn interpenetrating phase composites for bone substitutes,2026,Additive manufacturing,10.1016/j.addma.2026.105082,https://doi.org/10.1016/j.addma.2026.105082,
openalex_only,OpenAlex,doi:10.1201/9781003544937-11,1,0,1,Industry 4.0 and Sustainability in Additive Manufacturing,2026,Additive manufacturing,10.1201/9781003544937-11,https://doi.org/10.1201/9781003544937-11,low_relevance:1
openalex_only,OpenAlex,doi:10.1201/9781003544937-1,1,1,0,Introduction to Different Additive Manufacturing (AM) Techniques,2026,Additive manufacturing,10.1201/9781003544937-1,https://doi.org/10.1201/9781003544937-1,
openalex_only,OpenAlex,doi:10.1016/j.addma.2026.105182,1,1,0,Isotropic conformal minimal surface generation strategies for additively manufactured metamaterials,2026,Additive manufacturing,10.1016/j.addma.2026.105182,https://doi.org/10.1016/j.addma.2026.105182,
openalex_only,OpenAlex,doi:10.1016/j.addlet.2025.100334,1,1,0,Computed axial lithography of multioxide glasses and ceramics from nanoparticles and organic–inorganic precursors,2025,Additive Manufacturing Letters,10.1016/j.addlet.2025.100334,https://doi.org/10.1016/j.addlet.2025.100334,
openalex_only,OpenAlex,doi:10.58915/aset.v5i1.3202,1,0,1,A Digital Twin Framework for Corrosion Predictive Analysis,2026,Advanced and Sustainable Technologies (ASET),10.58915/aset.v5i1.3202,https://doi.org/10.58915/aset.v5i1.3202,low_relevance:1
openalex_only,OpenAlex,doi:10.1007/s42114-025-01273-6,1,0,1,Sustainable prospects of lignocellulosic wood and natural fiber-based materials in 3D and 4D printing,2025,Advanced Composites and Hybrid Materials,10.1007/s42114-025-01273-6,https://doi.org/10.1007/s42114-025-01273-6,low_relevance:1
openalex_only,OpenAlex,doi:10.1007/s42114-026-01715-9,1,1,0,Processing-induced magnetic softening in high-loading printable composites for additive manufacturing,2026,Advanced Composites and Hybrid Materials,10.1007/s42114-026-01715-9,https://doi.org/10.1007/s42114-026-01715-9,
openalex_only,OpenAlex,doi:10.1002/aenm.202503187,1,1,0,"Process Parameter Specification and Control in Solution Processing of Hybrid Perovskite Photovoltaics: From Domain‐Specific Jargon to Evidence‐Based, Unambiguous Description of Experimental Workflows",2025,Advanced Energy Materials,10.1002/aenm.202503187,https://doi.org/10.1002/aenm.202503187,
openalex_only,OpenAlex,doi:10.1016/j.aei.2025.104054,1,1,0,Self-X-based secure human-cyber-physical system (SSHCPS) for autonomous manufacturing in the era of industry 5.0,2025,Advanced Engineering Informatics,10.1016/j.aei.2025.104054,https://doi.org/10.1016/j.aei.2025.104054,
openalex_only,OpenAlex,doi:10.1016/j.aei.2026.104728,1,0,1,Digital Twin architecture for heterogeneous fabrication and construction in AEC,2026,Advanced Engineering Informatics,10.1016/j.aei.2026.104728,https://doi.org/10.1016/j.aei.2026.104728,low_relevance:1
openalex_only,OpenAlex,doi:10.46793/adeletters.2026.5.1.2,1,1,0,"Fused Deposition Modelling in Additive Manufacturing: A Comprehensive Review of Polymer-Based Processes, Properties, and Applications",2026,Advanced Engineering Letters,10.46793/adeletters.2026.5.1.2,https://doi.org/10.46793/adeletters.2026.5.1.2,
openalex_only,OpenAlex,doi:10.1002/adem.202401796,1,0,1,Monodomain Liquid‐Crystal Elastomer Lattices for Broad Strain‐Rate Mechanical Damping,2024,Advanced Engineering Materials,10.1002/adem.202401796,https://doi.org/10.1002/adem.202401796,low_relevance:1
openalex_only,OpenAlex,doi:10.1002/adem.202500823,1,1,0,Key Trends and Insights in Smart Polymeric Skin Wearable Patches,2025,Advanced Engineering Materials,10.1002/adem.202500823,https://doi.org/10.1002/adem.202500823,
openalex_only,OpenAlex,doi:10.1002/adem.202501727,1,1,0,Liquid Crystal Elastomers Under Confinement: A Review of Template‐Based Fabrication and Applications,2025,Advanced Engineering Materials,10.1002/adem.202501727,https://doi.org/10.1002/adem.202501727,
openalex_only,OpenAlex,doi:10.1002/adem.202501961,1,1,0,"Additive Manufacturing of Polymer‐Derived SiOC Ceramics: A Review of Materials, Techniques, and Applications",2026,Advanced Engineering Materials,10.1002/adem.202501961,https://doi.org/10.1002/adem.202501961,
openalex_only,OpenAlex,doi:10.1002/adem.202503200,1,0,1,Current Status and Challenges in Data Collection for Aerospace Coatings Deposited by Plasma Spraying,2026,Advanced Engineering Materials,10.1002/adem.202503200,https://doi.org/10.1002/adem.202503200,low_relevance:1
openalex_only,OpenAlex,doi:10.1002/adem.70921,1,1,0,Enhancing Bubble Removal in Geometry‐Optimized Electrodes,2026,Advanced Engineering Materials,10.1002/adem.70921,https://doi.org/10.1002/adem.70921,
openalex_only,OpenAlex,doi:10.1002/adem.71012,1,1,0,Influence of Arc Oscillation Modes on the Porosity and Mechanical Properties of Auxiliary Wire‐Filling Gas Metal Arc‐Directed Energy Deposition 2319–1100 Aluminum‐Based Functionally Graded Material,2026,Advanced Engineering Materials,10.1002/adem.71012,https://doi.org/10.1002/adem.71012,
openalex_only,OpenAlex,doi:10.1002/adfm.202413965,1,0,1,Direct Ink Writing of Cephalopod Skin‐Like Core‐Shell Fibers From Cholesteric Liquid Crystal Elastomers and Dyed Solutions,2024,Advanced Functional Materials,10.1002/adfm.202413965,https://doi.org/10.1002/adfm.202413965,low_relevance:1
openalex_only,OpenAlex,doi:10.1002/adfm.202314854,1,1,0,Electrically/Magnetically Dual‐Driven Shape Memory Composites Fabricated by Multi‐Material Magnetic Field‐Assisted 4D Printing,2024,Advanced Functional Materials,10.1002/adfm.202314854,https://doi.org/10.1002/adfm.202314854,
openalex_only,OpenAlex,doi:10.1002/adfm.202314635,1,0,1,From Grayscale Photopolymerization 3D Printing to Functionally Graded Materials,2024,Advanced Functional Materials,10.1002/adfm.202314635,https://doi.org/10.1002/adfm.202314635,low_relevance:1
openalex_only,OpenAlex,doi:10.1002/adfm.202520642,1,0,1,4D Printing of Self‐Immolative Polymers,2025,Advanced Functional Materials,10.1002/adfm.202520642,https://doi.org/10.1002/adfm.202520642,low_relevance:1
openalex_only,OpenAlex,doi:10.1002/adfm.202506987,1,1,0,Adaptive Locomotion of <i>Pleurotya</i> Caterpillar‐Inspired Segmental Crawling Robots with Multiple Postures,2025,Advanced Functional Materials,10.1002/adfm.202506987,https://doi.org/10.1002/adfm.202506987,
openalex_only,OpenAlex,doi:10.1002/adfm.202504979,1,1,0,Direct‐Ink‐Written Shape‐Programmable Micro‐Supercapacitors with Electrothermal Liquid Crystal Elastomers,2025,Advanced Functional Materials,10.1002/adfm.202504979,https://doi.org/10.1002/adfm.202504979,
openalex_only,OpenAlex,doi:10.1002/adfm.202523995,1,1,0,Encoding Magnetic Anisotropies in Digital Light Processing 3D Printing,2025,Advanced Functional Materials,10.1002/adfm.202523995,https://doi.org/10.1002/adfm.202523995,
openalex_only,OpenAlex,doi:10.1002/adfm.202528531,1,1,0,External Reflection From Two‐Photon Laser‐Printed Micromirrors Enables Photomechanical Actuation at a 90° Incident Angle,2025,Advanced Functional Materials,10.1002/adfm.202528531,https://doi.org/10.1002/adfm.202528531,
openalex_only,OpenAlex,doi:10.1002/adfm.202529302,1,1,0,Actuating and Sensing Composites of Liquid Crystal Elastomers and Poly(ionic liquid)s,2026,Advanced Functional Materials,10.1002/adfm.202529302,https://doi.org/10.1002/adfm.202529302,
openalex_only,OpenAlex,doi:10.1002/adfm.202521468,1,1,0,Adaptive 4D‐Printed Vascular Stents With Low‐Temperature‐Activated and Intelligent Deployment,2026,Advanced Functional Materials,10.1002/adfm.202521468,https://doi.org/10.1002/adfm.202521468,
openalex_only,OpenAlex,doi:10.1002/adfm.202518936,1,1,0,Controlling Convection in Volumetric Additive Manufacturing for Large Volume Structures at Extreme Throughput,2026,Advanced Functional Materials,10.1002/adfm.202518936,https://doi.org/10.1002/adfm.202518936,
openalex_only,OpenAlex,doi:10.1002/adfm.202525150,1,0,1,Digital Actuation Control of Soft Robotic Origami With Self‐Folding Liquid Crystal Elastomer Hinges,2026,Advanced Functional Materials,10.1002/adfm.202525150,https://doi.org/10.1002/adfm.202525150,low_relevance:1
openalex_only,OpenAlex,doi:10.1002/adfm.76457,1,1,0,"Low‐Profile, High‐Gain GRIN RF Lenses via Multi‐Material Vat Photopolymerization",2026,Advanced Functional Materials,10.1002/adfm.76457,https://doi.org/10.1002/adfm.76457,
openalex_only,OpenAlex,doi:10.1002/adfm.202520548,1,1,0,Programmable Magnetization of Small‐Scale Soft Kirigami Pads via Interlayer Stress for Light Modulation,2026,Advanced Functional Materials,10.1002/adfm.202520548,https://doi.org/10.1002/adfm.202520548,
openalex_only,OpenAlex,doi:10.1002/adfm.202524139,1,1,0,Visuo‐Tactile Sensor Enabled by Cholesteric Liquid Crystal Elastomer for Soft Robotics,2026,Advanced Functional Materials,10.1002/adfm.202524139,https://doi.org/10.1002/adfm.202524139,
openalex_only,OpenAlex,doi:10.1002/adhm.202403065,1,0,1,Advances in 4D Bioprinting: The Next Frontier in Regenerative Medicine and Tissue Engineering Applications,2024,Advanced Healthcare Materials,10.1002/adhm.202403065,https://doi.org/10.1002/adhm.202403065,low_relevance:1
openalex_only,OpenAlex,doi:10.1002/adhm.202500475,1,1,0,"Multimaterial and Multidimensional Bioprinting in Regenerative Medicine: Advances, Limitations, and Future Directions",2025,Advanced Healthcare Materials,10.1002/adhm.202500475,https://doi.org/10.1002/adhm.202500475,
openalex_only,OpenAlex,doi:10.1002/aidi.202500217,1,1,0,"A Multimodal Intelligent System for Human Digital Twin Simulation with Continuous Kinematic Data Tracking, Biometric Prognosis, and Cognitive State Feedback in Industrial Environments",2026,Advanced Intelligent Discovery,10.1002/aidi.202500217,https://doi.org/10.1002/aidi.202500217,
openalex_only,OpenAlex,doi:10.1002/aisy.202300866,1,1,0,"A Flexible, Architected Soft Robotic Actuator for Motorized Extensional Motion",2024,Advanced Intelligent Systems,10.1002/aisy.202300866,https://doi.org/10.1002/aisy.202300866,
openalex_only,OpenAlex,doi:10.1002/aisy.202500470,1,1,0,"Scan and 3D Print: Magnetic Resonance Imaging‐Guided, Monolithic Desktop Fabrication of Highly Biomimetic Skeletal System of the Human Hand",2025,Advanced Intelligent Systems,10.1002/aisy.202500470,https://doi.org/10.1002/aisy.202500470,
openalex_only,OpenAlex,doi:10.1002/aisy.202500123,1,1,0,Thermally Responsive Architected Actuators with Programmable Shape Morphing and Tunable Stiffness,2025,Advanced Intelligent Systems,10.1002/aisy.202500123,https://doi.org/10.1002/aisy.202500123,
openalex_only,OpenAlex,doi:10.1002/aisy.70437,1,0,1,Tandem Neural Network Rapidly Solves Multivalued Inverse Problems: Application to Oxide‐Semiconductor Characterization,2026,Advanced Intelligent Systems,10.1002/aisy.70437,https://doi.org/10.1002/aisy.70437,low_relevance:1
openalex_only,OpenAlex,doi:10.21595/amr.2026.26160,1,1,0,Enabling human-centric manufacturing: A systematic review of human-machine collaboration in Industry 5.0,2026,Advanced Manufacturing Research,10.21595/amr.2026.26160,https://doi.org/10.21595/amr.2026.26160,
openalex_only,OpenAlex,doi:10.1002/adma.202312135,1,1,0,4D Multimaterial Printing of Soft Actuators with Spatial and Temporal Control,2024,Advanced Materials,10.1002/adma.202312135,https://doi.org/10.1002/adma.202312135,
openalex_only,OpenAlex,doi:10.1002/adma.202402301,1,1,0,4D Printing for Biomedical Applications,2024,Advanced Materials,10.1002/adma.202402301,https://doi.org/10.1002/adma.202402301,
openalex_only,OpenAlex,doi:10.1002/adma.202400763,1,1,0,Knotted Artificial Muscles for Bio‐Mimetic Actuation under Deepwater,2024,Advanced Materials,10.1002/adma.202400763,https://doi.org/10.1002/adma.202400763,
openalex_only,OpenAlex,doi:10.1002/adma.202313745,1,1,0,Photothermal Actuation of Thick 3D‐Printed Liquid Crystalline Elastomer Nanocomposites,2024,Advanced Materials,10.1002/adma.202313745,https://doi.org/10.1002/adma.202313745,
openalex_only,OpenAlex,doi:10.1002/adma.202308862,1,0,1,Printable Liquid Metal Foams That Grow When Watered,2024,Advanced Materials,10.1002/adma.202308862,https://doi.org/10.1002/adma.202308862,low_relevance:1
openalex_only,OpenAlex,doi:10.1002/adma.202309166,1,1,0,"Segmented, Side‐Emitting Hydrogel Optical Fibers for Multimaterial Extrusion Printing",2024,Advanced Materials,10.1002/adma.202309166,https://doi.org/10.1002/adma.202309166,
openalex_only,OpenAlex,doi:10.1002/adma.202408374,1,1,0,SonoPrint: Acoustically Assisted Volumetric 3D Printing for Composites,2024,Advanced Materials,10.1002/adma.202408374,https://doi.org/10.1002/adma.202408374,
openalex_only,OpenAlex,doi:10.1002/adma.202410446,1,1,0,Special Issue Editorial: Advanced Materials for Additive Manufacturing,2024,Advanced Materials,10.1002/adma.202410446,https://doi.org/10.1002/adma.202410446,
openalex_only,OpenAlex,doi:10.1002/adma.202402217,1,1,0,Volumetric 3D Printing of Endoskeletal Soft Robots,2024,Advanced Materials,10.1002/adma.202402217,https://doi.org/10.1002/adma.202402217,
openalex_only,OpenAlex,doi:10.1002/adma.202413391,1,1,0,Xolography for 3D Printing in Microgravity,2024,Advanced Materials,10.1002/adma.202413391,https://doi.org/10.1002/adma.202413391,
openalex_only,OpenAlex,doi:10.1002/adma.202505018,1,0,1,4D‐Printed Adaptive and Programmable Shape‐Morphing Batteries,2025,Advanced Materials,10.1002/adma.202505018,https://doi.org/10.1002/adma.202505018,low_relevance:1
openalex_only,OpenAlex,doi:10.1002/adma.202508729,1,1,0,Advancing Tomographic Volumetric Printing Via Oxygen Inhibition Control: Improved Accuracy and Large‐Volume Capability,2025,Advanced Materials,10.1002/adma.202508729,https://doi.org/10.1002/adma.202508729,
