id,title,authors,year,venue,doi,url,source,metadata_source,crossref_type,crossref_collection_route,crossref_target_venue,crossref_target_issn,issn,issn_l,publisher,publication_type,venue_trust,venue_trust_reason,corresponding_authors,corresponding_author_available,corresponding_author_source,openalex_checked,openalex_used_for,openalex_crosscheck_work_id,is_core_venue,core_status,venue_scope,core_source,categories,tags,relevance_score,summary_provider,openai_summary_applied,abstract_used_for_summary,raw_abstract_displayed,pdf_stored,first_added,last_updated
10.1007/s00170-024-14005-9,Adaptive digital twin for multi-variety production: a knowledge model-driven modeling approach with process information digital model interaction support,"[""Lu Zhang"", ""Bin Li"", ""Tao Ma"", ""Xuwu Yuan"", ""Zhaoshun Liang"", ""Lei Zhang"", ""Songping He""]",2024,The International Journal of Advanced Manufacturing Technology,10.1007/s00170-024-14005-9,https://doi.org/10.1007/s00170-024-14005-9,"[""Crossref""]",crossref,journal-article,issn_venue_query,International Journal of Advanced Manufacturing Technology,0268-3768,"[""0268-3768"", ""1433-3015""]",,Springer Science and Business Media LLC,journal_article,trusted,journal article with named venue and no low-trust marker,"[{""name"": ""Songping He"", ""openalex_author_id"": ""https://openalex.org/A5016697115"", ""orcid"": ""https://orcid.org/0000-0002-7212-7591"", ""position"": ""last"", ""is_corresponding"": true, ""institutions"": [{""name"": ""Huazhong University of Science and Technology"", ""ror"": ""https://ror.org/00p991c53"", ""country_code"": ""CN"", ""type"": ""education""}], ""raw_affiliation_strings"": [""School of Mechanical Science and Engineering, State Engineering Research Center of Digital Manufacturing and Equipment, Huazhong University of Science and Technology, Wuhan, 430074, PR China""]}]",True,openalex_cross_check,True,corresponding_author_completion,https://openalex.org/W4399885349,False,non-core,non-core,schema_placeholder_crossref_rebuild,"[""Multi-material AM""]","[""Digital Twins""]",7,fallback,False,False,False,False,2026-06-24,2026-06-28
10.1007/s00170-024-14578-5,Active monitoring of production status in discrete manufacturing workshops driven by digital twins,"[""Hu Cai"", ""Jiafu Wan"", ""Baotong Chen"", ""Chunhua Zhang"", ""Wujie Zhang""]",2024,The International Journal of Advanced Manufacturing Technology,10.1007/s00170-024-14578-5,https://doi.org/10.1007/s00170-024-14578-5,"[""Crossref""]",crossref,journal-article,issn_venue_query,International Journal of Advanced Manufacturing Technology,0268-3768,"[""0268-3768"", ""1433-3015""]",,Springer Science and Business Media LLC,journal_article,trusted,journal article with named venue and no low-trust marker,"[{""name"": ""Jiafu Wan"", ""openalex_author_id"": ""https://openalex.org/A5001398914"", ""orcid"": ""https://orcid.org/0000-0001-9188-4179"", ""position"": ""middle"", ""is_corresponding"": true, ""institutions"": [{""name"": ""South China University of Technology"", ""ror"": ""https://ror.org/0530pts50"", ""country_code"": ""CN"", ""type"": ""education""}], ""raw_affiliation_strings"": [""School of Mechanical and Automotive Engineering, South China University of Technology, Guangzhou, 510641, China""]}]",True,openalex_cross_check,True,corresponding_author_completion,https://openalex.org/W4403249621,False,non-core,non-core,schema_placeholder_crossref_rebuild,"[""Multi-material AM""]","[""Digital Twins"", ""Manufacturing automation""]",7,fallback,False,False,False,False,2026-06-24,2026-06-28
10.46519/ij3dptdi.1452734,AN INDUSTRIAL APPLICATION OF DIGITAL TWIN FOR A SMART FACTORY MODEL USING COPPELIASIM,"[""Cüneyt Kılıç"", ""Kamil Çetin"", ""Mehmet Erdal Özbek""]",2024,International Journal of 3D Printing Technologies and Digital Industry,10.46519/ij3dptdi.1452734,https://doi.org/10.46519/ij3dptdi.1452734,"[""Crossref""]",crossref,journal-article,keyword_query,,,"[""2602-3350""]",,International Journal of 3D Printing Technologies and Digital Industry,journal_article,trusted,journal article with named venue and no low-trust marker,[],False,,True,,https://openalex.org/W4405586553,False,non-core,non-core,schema_placeholder_crossref_rebuild,"[""Reviews and Surveys"", ""Computational Design""]","[""Digital Twin"", ""Smart Factory"", ""CoppeliaSim"", ""IoT"", ""Industry 4.0""]",7,openai,True,True,False,False,2026-06-12,2026-06-28
10.1016/j.jmsy.2024.10.002,A vision-enabled fatigue-sensitive human digital twin towards human-centric human-robot collaboration,"[""Saahil Chand"", ""Hao Zheng"", ""Yuqian Lu""]",2024,Journal of Manufacturing Systems,10.1016/j.jmsy.2024.10.002,https://doi.org/10.1016/j.jmsy.2024.10.002,"[""Crossref""]",crossref,journal-article,issn_venue_query,Journal of Manufacturing Systems,0278-6125,"[""0278-6125""]",,Elsevier BV,journal_article,trusted,journal article with named venue and no low-trust marker,"[{""name"": ""Yuqian Lu"", ""openalex_author_id"": ""https://openalex.org/A5043548798"", ""orcid"": ""https://orcid.org/0000-0001-5954-0421"", ""position"": ""last"", ""is_corresponding"": true, ""institutions"": [{""name"": ""University of Auckland"", ""ror"": ""https://ror.org/03b94tp07"", ""country_code"": ""NZ"", ""type"": ""education""}], ""raw_affiliation_strings"": [""Department of Mechanical and Mechatronics Engineering, The University of Auckland, Auckland 1010, New Zealand""]}]",True,openalex_cross_check,True,corresponding_author_completion,https://openalex.org/W4403456823,True,core,core,manual_core_venue,"[""Multi-material AM""]","[""Digital Twins""]",7,fallback,False,False,False,False,2026-06-24,2026-06-28
10.1016/j.jmapro.2024.10.026,"A state-of-art review on functionally graded materials (FGMs) manufactured by 3D printing techniques: Advantages, existing challenges, and future scope","[""Sanjeev Yadav"", ""Sai Liu"", ""Rabesh Kumar Singh"", ""Anuj Kumar Sharma"", ""Prashant Rawat""]",2024,Journal of Manufacturing Processes,10.1016/j.jmapro.2024.10.026,https://doi.org/10.1016/j.jmapro.2024.10.026,"[""Crossref""]",crossref,journal-article,issn_venue_query,Journal of Manufacturing Processes,1526-6125,"[""1526-6125""]",,Elsevier BV,journal_article,trusted,journal article with named venue and no low-trust marker,"[{""name"": ""Rabesh Kumar Singh"", ""openalex_author_id"": ""https://openalex.org/A5011308807"", ""orcid"": ""https://orcid.org/0000-0001-8029-8780"", ""position"": ""middle"", ""is_corresponding"": true, ""institutions"": [], ""raw_affiliation_strings"": [""Centre for Advanced Studies, Lucknow 226031, India""]}, {""name"": ""Prashant Rawat"", ""openalex_author_id"": ""https://openalex.org/A5062634681"", ""orcid"": ""https://orcid.org/0000-0001-7997-0541"", ""position"": ""last"", ""is_corresponding"": true, ""institutions"": [{""name"": ""Indian Institute of Technology Madras"", ""ror"": ""https://ror.org/03v0r5n49"", ""country_code"": ""IN"", ""type"": ""education""}], ""raw_affiliation_strings"": [""Department of Aerospace Engineering, Indian Institute of Technology Madras, Chennai 600036, India""]}]",True,openalex_cross_check,True,corresponding_author_completion,https://openalex.org/W4403508464,True,core,core,manual_core_venue,"[""Functionally Graded AM"", ""Reviews and Surveys""]","[""Additive manufacturing""]",7,fallback,False,False,False,False,2026-06-24,2026-06-28
10.1016/j.jmsy.2023.12.009,A new description model for enabling more general manufacturing systems representation in digital twin,"[""Jiaxiang Xie"", ""Haifan Jiang"", ""Shengfeng Qin"", ""Jian Zhang"", ""Guofu Ding""]",2024,Journal of Manufacturing Systems,10.1016/j.jmsy.2023.12.009,https://doi.org/10.1016/j.jmsy.2023.12.009,"[""Crossref""]",crossref,journal-article,issn_venue_query,Journal of Manufacturing Systems,0278-6125,"[""0278-6125""]",,Elsevier BV,journal_article,trusted,journal article with named venue and no low-trust marker,"[{""name"": ""Jian Zhang"", ""openalex_author_id"": ""https://openalex.org/A5082634880"", ""orcid"": ""https://orcid.org/0000-0003-1655-3980"", ""position"": ""middle"", ""is_corresponding"": true, ""institutions"": [{""name"": ""Southwest Jiaotong University"", ""ror"": ""https://ror.org/00hn7w693"", ""country_code"": ""CN"", ""type"": ""education""}], ""raw_affiliation_strings"": [""Institute of Advance Design and Manufacturing Technology, Southwest Jiaotong University, Chengdu 610031, China""]}, {""name"": ""Guofu Ding"", ""openalex_author_id"": ""https://openalex.org/A5100699722"", ""orcid"": ""https://orcid.org/0000-0002-9138-2344"", ""position"": ""last"", ""is_corresponding"": true, ""institutions"": [{""name"": ""Southwest Jiaotong University"", ""ror"": ""https://ror.org/00hn7w693"", ""country_code"": ""CN"", ""type"": ""education""}], ""raw_affiliation_strings"": [""Institute of Advance Design and Manufacturing Technology, Southwest Jiaotong University, Chengdu 610031, China""]}]",True,openalex_cross_check,True,corresponding_author_completion,https://openalex.org/W4390628712,True,core,core,manual_core_venue,"[""Multi-material AM""]","[""Digital Twins""]",7,fallback,False,False,False,False,2026-06-24,2026-06-28
10.1016/j.rcim.2024.102813,A methodology for information modelling and analysis of manufacturing processes for digital twins,"[""Shuo Su"", ""Aydin Nassehi"", ""Qunfen Qi"", ""Ben Hicks""]",2024,Robotics and Computer-Integrated Manufacturing,10.1016/j.rcim.2024.102813,https://doi.org/10.1016/j.rcim.2024.102813,"[""Crossref""]",crossref,journal-article,issn_venue_query,Robotics and Computer-Integrated Manufacturing,0736-5845,"[""0736-5845""]",,Elsevier BV,journal_article,trusted,journal article with named venue and no low-trust marker,"[{""name"": ""Shuo Su"", ""openalex_author_id"": ""https://openalex.org/A5083497349"", ""orcid"": ""https://orcid.org/0000-0002-6736-2634"", ""position"": ""first"", ""is_corresponding"": true, ""institutions"": [{""name"": ""University of Bristol"", ""ror"": ""https://ror.org/0524sp257"", ""country_code"": ""GB"", ""type"": ""education""}], ""raw_affiliation_strings"": [""School of Electrical, Electronic, and Mechanical Engineering, University of Bristol, Queens Building, University Walk, Bristol BS8 1TR, United Kingdom""]}]",True,openalex_cross_check,True,corresponding_author_completion,https://openalex.org/W4400381287,True,core,core,manual_core_venue,"[""Multi-material AM""]","[""Digital Twins""]",7,fallback,False,False,False,False,2026-06-24,2026-06-28
10.1016/j.jmsy.2024.09.007,A general mathematic model framework for assembly process driven digital twin of assembly precision,"[""Kang Jia"", ""Hao Wang"", ""Dongxu Ren"", ""Bingqing Liu"", ""Qiangqiang Zhao"", ""Jun Hong""]",2024,Journal of Manufacturing Systems,10.1016/j.jmsy.2024.09.007,https://doi.org/10.1016/j.jmsy.2024.09.007,"[""Crossref""]",crossref,journal-article,keyword_query,,,"[""0278-6125""]",,Elsevier BV,journal_article,trusted,journal article with named venue and no low-trust marker,"[{""name"": ""Jia Kang"", ""openalex_author_id"": ""https://openalex.org/A5101068304"", ""orcid"": ""https://orcid.org/0000-0001-7600-4540"", ""position"": ""first"", ""is_corresponding"": true, ""institutions"": [{""name"": ""Xi'an Jiaotong University"", ""ror"": ""https://ror.org/017zhmm22"", ""country_code"": ""CN"", ""type"": ""education""}], ""raw_affiliation_strings"": [""Key Laboratory of Education Ministry for Modern Design and Rotor-Bearing System, Xi’an Jiaotong University, Xi’an 710054, PR China"", ""School of Mechanical Engineering, Xi’an Jiaotong Univeristy, Xi’an 710054, PR China""]}]",True,openalex_cross_check,True,corresponding_author_completion,https://openalex.org/W4402809722,True,core,core,manual_core_venue,"[""Computational Design""]","[""digital twin"", ""assembly precision"", ""mathematical model"", ""manufacturing systems""]",7,openai,True,False,False,False,2026-06-12,2026-06-28
10.1016/j.jmsy.2024.08.011,A digital twin-based assembly model for multi-source variation fusion on vision transformer,"[""Yuming Liu"", ""Yu Ren"", ""Qingyuan Lin"", ""Wencai Yu"", ""Wei Pan"", ""Aihua Su"", ""Yong Zhao""]",2024,Journal of Manufacturing Systems,10.1016/j.jmsy.2024.08.011,https://doi.org/10.1016/j.jmsy.2024.08.011,"[""Crossref""]",crossref,journal-article,issn_venue_query,Journal of Manufacturing Systems,0278-6125,"[""0278-6125""]",,Elsevier BV,journal_article,trusted,journal article with named venue and no low-trust marker,"[{""name"": ""Yong Zhao"", ""openalex_author_id"": ""https://openalex.org/A5101990819"", ""orcid"": ""https://orcid.org/0000-0002-5617-0004"", ""position"": ""last"", ""is_corresponding"": true, ""institutions"": [{""name"": ""Shanghai Jiao Tong University"", ""ror"": ""https://ror.org/0220qvk04"", ""country_code"": ""CN"", ""type"": ""education""}], ""raw_affiliation_strings"": [""Shanghai Key Laboratory of Digital Manufacture for Thin-walled Structures, School of Mechanical Engineering, Shanghai Jiao Tong University, China"", ""Shanghai Platform for Smart Manufacturing, Shanghai, China"", ""State Key Laboratory of Mechanical System and Vibration, School of Mechanical Engineering, Shanghai Jiao Tong University, China""]}]",True,openalex_cross_check,True,corresponding_author_completion,https://openalex.org/W4401902179,True,core,core,manual_core_venue,"[""Multi-material AM""]","[""Digital Twins""]",7,fallback,False,False,False,False,2026-06-24,2026-06-28
10.1007/s00170-024-14244-w,A digital twin synchronous evolution method of CNC machine tools associated with dynamic and static errors,"[""Guodong Sa"", ""Jiacheng Sun"", ""Mingjie Hou"", ""Zhengyang Jiang"", ""Zhenyu Liu"", ""Haoyang Mao"", ""Kun Huang"", ""Liang He"", ""Jianrong Tan""]",2024,The International Journal of Advanced Manufacturing Technology,10.1007/s00170-024-14244-w,https://doi.org/10.1007/s00170-024-14244-w,"[""Crossref""]",crossref,journal-article,issn_venue_query,International Journal of Advanced Manufacturing Technology,0268-3768,"[""0268-3768"", ""1433-3015""]",,Springer Science and Business Media LLC,journal_article,trusted,journal article with named venue and no low-trust marker,"[{""name"": ""Zhenyu Liu"", ""openalex_author_id"": ""https://openalex.org/A5100405185"", ""orcid"": ""https://orcid.org/0000-0003-2463-4553"", ""position"": ""middle"", ""is_corresponding"": true, ""institutions"": [{""name"": ""Zhejiang University"", ""ror"": ""https://ror.org/00a2xv884"", ""country_code"": ""CN"", ""type"": ""education""}], ""raw_affiliation_strings"": [""Key Laboratory of Intelligent Rescue Equipment for Collapse Accidents, Ministry of Emergency Management, Hangzhou, 310058, China"", ""School of Mechanical Engineering, Zhejiang University, Hangzhou, 310058, China"", ""The State Key Laboratory of CAD&CG, Zhejiang University, Hangzhou, 310027, China""]}]",True,openalex_cross_check,True,corresponding_author_completion,https://openalex.org/W4401867591,False,non-core,non-core,schema_placeholder_crossref_rebuild,"[""Multi-material AM""]","[""Digital Twins""]",7,fallback,False,False,False,False,2026-06-24,2026-06-28
10.1016/j.jmsy.2024.10.016,A digital twin framework for anomaly detection in industrial robot system based on multiple physics-informed hybrid convolutional autoencoder,"[""Shijie Wang"", ""Jianfeng Tao"", ""Qincheng Jiang"", ""Wei Chen"", ""Chengjin Qin"", ""Chengliang Liu""]",2024,Journal of Manufacturing Systems,10.1016/j.jmsy.2024.10.016,https://doi.org/10.1016/j.jmsy.2024.10.016,"[""Crossref""]",crossref,journal-article,keyword_query,,,"[""0278-6125""]",,Elsevier BV,journal_article,trusted,journal article with named venue and no low-trust marker,"[{""name"": ""Jianfeng Tao"", ""openalex_author_id"": ""https://openalex.org/A5062253666"", ""orcid"": ""https://orcid.org/0000-0001-6098-9779"", ""position"": ""middle"", ""is_corresponding"": true, ""institutions"": [{""name"": ""Shanghai Jiao Tong University"", ""ror"": ""https://ror.org/0220qvk04"", ""country_code"": ""CN"", ""type"": ""education""}], ""raw_affiliation_strings"": [""State Key Laboratory of Mechanical Systems and Vibration, Shang Hai Jiao Tong University, Shanghai 201100, China""]}]",True,openalex_cross_check,True,corresponding_author_completion,https://openalex.org/W4403929936,True,core,core,manual_core_venue,"[""AI and Machine Learning for AM""]","[""digital twin"", ""anomaly detection"", ""industrial robotics"", ""machine learning""]",7,openai,True,False,False,False,2026-06-19,2026-06-28
10.1007/s00170-023-12637-x,A digital twin for smart manufacturing of structural composites by liquid moulding,"[""Joaquín Fernández-León"", ""Keayvan Keramati"", ""Luis Baumela"", ""Carlos González""]",2024,The International Journal of Advanced Manufacturing Technology,10.1007/s00170-023-12637-x,https://doi.org/10.1007/s00170-023-12637-x,"[""Crossref""]",crossref,journal-article,issn_venue_query,International Journal of Advanced Manufacturing Technology,0268-3768,"[""0268-3768"", ""1433-3015""]",,Springer Science and Business Media LLC,journal_article,trusted,journal article with named venue and no low-trust marker,"[{""name"": ""Carlos González"", ""openalex_author_id"": ""https://openalex.org/A5065536500"", ""orcid"": ""https://orcid.org/0000-0002-0724-138X"", ""position"": ""last"", ""is_corresponding"": true, ""institutions"": [{""name"": ""IMDEA Materials"", ""ror"": ""https://ror.org/009s53a61"", ""country_code"": ""ES"", ""type"": ""facility""}, {""name"": ""Universidad Politécnica de Madrid"", ""ror"": ""https://ror.org/03n6nwv02"", ""country_code"": ""ES"", ""type"": ""education""}], ""raw_affiliation_strings"": [""Departamento de Inteligencia Artificial, Universidad Politécnica de Madrid, E.T.S. de Ingenieros Informáticos, Madrid, 28660, Spain"", ""IMDEA Materials, Getafe, Madrid, 28906, Spain""]}]",True,openalex_cross_check,True,corresponding_author_completion,https://openalex.org/W4390977410,False,non-core,non-core,schema_placeholder_crossref_rebuild,"[""Multi-material AM""]","[""Digital Twins""]",7,fallback,False,False,False,False,2026-06-24,2026-06-28
